0.2236776351928711 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22499489784240723 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22148346900939941 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22299623489379883 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2220149040222168 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2222154140472412 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22362208366394043 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22532153129577637 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22234869003295898 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22194910049438477 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22179293632507324 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22237181663513184 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2215731143951416 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22147059440612793 : [0.0005235987755982989, -0.0014959965017094256] : [0.1, 0.0] : [0.0, 0.0]
0.22232842445373535 : [0.0005235987755982989, -0.0014959965017094256] : [0.1, 0.0] : [0.0, 0.0]
0.22130632400512695 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22137451171875 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22341108322143555 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22150659561157227 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22119903564453125 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22388291358947754 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22408604621887207 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2228095531463623 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2229290008544922 : [0.0005235987755982989, -0.0014959965017094256] : [0.1, 0.0] : [0.0, 0.0]
0.22196125984191895 : [0.0005235987755982989, -0.0014959965017094256] : [0.1, 0.0] : [0.0, 0.0]
0.22317862510681152 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22251200675964355 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22163128852844238 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22201228141784668 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2222745418548584 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2216193675994873 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22239923477172852 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22302746772766113 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22186541557312012 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2223670482635498 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22225356101989746 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2215278148651123 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22172069549560547 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22275781631469727 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22255897521972656 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22276663780212402 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2230379581451416 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22157025337219238 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22313857078552246 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2221376895904541 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2218332290649414 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22266650199890137 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22159862518310547 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22233176231384277 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2212212085723877 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.2217106819152832 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22273635864257812 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2222120761871338 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22133302688598633 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2213609218597412 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22268033027648926 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22170639038085938 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22139406204223633 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22183513641357422 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.222991943359375 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22440648078918457 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22331643104553223 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2224733829498291 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22158050537109375 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22246408462524414 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2219388484954834 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22264671325683594 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22293686866760254 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22218799591064453 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22292399406433105 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2222752571105957 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22276616096496582 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2221386432647705 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22237038612365723 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22197604179382324 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.221235990524292 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22266554832458496 : [0.0, 0.0] : [0.0, 0.0] : [0.0, -0.029919930034188507]
0.2229926586151123 : [0.0, 0.0] : [0.0, 0.0] : [0.0, -0.029919930034188507]
0.2231736183166504 : [0.0, 0.0] : [0.0, 0.0] : [0.0, -0.059839860068377014]
0.22278952598571777 : [0.0, -0.0029919930034188512] : [0.1, -0.1] : [0.0, -0.08975979010256553]
0.2246870994567871 : [0.0, -0.0029919930034188512] : [0.1, -0.1] : [0.0, -0.08975979010256553]
0.22265386581420898 : [0.0, -0.014959965017094254] : [0.5, -0.5] : [0.0, -0.08975979010256553]
0.22381591796875 : [0.0, -0.014959965017094254] : [0.5, -0.5] : [0.0, -0.08975979010256553]
0.22276663780212402 : [-0.0031415926535897937, -0.05385587406153931] : [1.5, -2.1] : [0.0, -0.08975979010256553]
0.22259855270385742 : [-0.0031415926535897937, -0.05385587406153931] : [1.5, -2.1] : [0.0, -0.08975979010256553]
0.2225508689880371 : [-0.001570796326794896, -0.10621575162136922] : [3.4000000000000004, -3.7] : [0.0, -0.08975979010256553]
0.22330927848815918 : [-0.001570796326794896, -0.10621575162136922] : [3.4000000000000004, -3.7] : [0.0, -0.08975979010256553]
0.22225356101989746 : [-0.0005235987755982975, -0.08527180059743726] : [2.8000000000000003, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.22369956970214844 : [-0.0005235987755982975, -0.08527180059743726] : [2.8000000000000003, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.2246408462524414 : [0.0010471975511965968, -0.08676779709914668] : [3.0, -2.8000000000000003] : [0.0, -0.08975979010256553]
0.2233567237854004 : [0.0010471975511965968, -0.08676779709914668] : [3.0, -2.8000000000000003] : [0.0, -0.08975979010256553]
0.2229771614074707 : [0.0, -0.08676779709914668] : [2.9000000000000004, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.22384262084960938 : [0.0, -0.08676779709914668] : [2.9000000000000004, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.22560572624206543 : [0.001570796326794896, -0.0942477796076938] : [3.3000000000000003, -3.0] : [0.0, -0.08975979010256553]
0.22383499145507812 : [0.001570796326794896, -0.0942477796076938] : [3.3000000000000003, -3.0] : [0.0, -0.08975979010256553]
0.2246105670928955 : [-0.0010471975511965968, -0.08676779709914668] : [2.8000000000000003, -3.0] : [0.0, -0.08975979010256553]
0.22273588180541992 : [-0.0010471975511965968, -0.08676779709914668] : [2.8000000000000003, -3.0] : [0.0, -0.08975979010256553]
0.22404074668884277 : [-0.0010471975511965985, -0.09873576911282209] : [3.2, -3.4000000000000004] : [0.0, -0.08975979010256553]
0.22276759147644043 : [-0.0010471975511965985, -0.09873576911282209] : [3.2, -3.4000000000000004] : [0.0, -0.08975979010256553]
0.22291135787963867 : [0.0010471975511965968, -0.08975979010256553] : [3.1, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.22546052932739258 : [0.0010471975511965968, -0.08975979010256553] : [3.1, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.2236192226409912 : [-0.001570796326794896, -0.08527180059743726] : [2.7, -3.0] : [0.0, -0.08975979010256553]
0.22434091567993164 : [-0.001570796326794896, -0.08527180059743726] : [2.7, -3.0] : [0.04188790204786391, -0.08975979010256553]
0.22362613677978516 : [-0.0005235987755982992, -0.0882637936008561] : [2.9000000000000004, -3.0] : [0.0, -0.08975979010256553]
0.22299742698669434 : [-0.0005235987755982992, -0.0882637936008561] : [2.9000000000000004, -3.0] : [0.0, -0.08975979010256553]
0.22367238998413086 : [0.0015707963267948977, -0.09125578660427497] : [3.2, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.22374367713928223 : [0.0015707963267948977, -0.09125578660427497] : [3.2, -2.9000000000000004] : [0.0, -0.08975979010256553]
0.2223808765411377 : [0.0031415926535897937, -0.08676779709914668] : [3.2, -2.6] : [0.05235987755982988, -0.08975979010256552]
0.2227792739868164 : [0.0031415926535897937, -0.08676779709914668] : [3.2, -2.6] : [0.07330382858376183, -0.08975979010256553]
0.22285914421081543 : [-0.0005235987755982992, -0.07928781459059955] : [2.6, -2.7] : [0.06806784082777885, -0.10471975511965977]
0.2226243019104004 : [-0.0005235987755982992, -0.07928781459059955] : [2.6, -2.7] : [0.05759586531581287, -0.10471975511965977]
0.2228245735168457 : [0.013613568165555767, -0.08975979010256553] : [4.3, -1.7000000000000002] : [0.05235987755982988, -0.08975979010256552]
0.22384381294250488 : [0.013613568165555767, -0.08975979010256553] : [4.3, -1.7000000000000002] : [0.04188790204786391, -0.08975979010256553]
0.22351360321044922 : [0.025656340004316644, -0.13314368865213885] : [6.9, -2.0] : [0.06806784082777885, -0.10471975511965977]
0.22459793090820312 : [0.025656340004316644, -0.13314368865213885] : [6.9, -2.0] : [0.0890117918517108, -0.10471975511965981]
0.2230689525604248 : [0.028797932657906443, -0.10023176561453151] : [6.1000000000000005, -0.6000000000000001] : [0.06283185307179587, -0.08975979010256552]
0.222975492477417 : [0.028797932657906443, -0.10023176561453151] : [6.1000000000000005, -0.6000000000000001] : [0.05759586531581287, -0.10471975511965977]
0.22208356857299805 : [0.034557519189487726, -0.12566370614359174] : [7.5, -0.9] : [0.04188790204786391, -0.08975979010256553]
0.22201871871948242 : [0.034557519189487726, -0.12566370614359174] : [7.5, -0.9] : [0.031415926535897934, -0.08975979010256553]
0.22277593612670898 : [0.03665191429188092, -0.1286556991470106] : [7.800000000000001, -0.8] : [0.031415926535897934, -0.08975979010256553]
0.2248682975769043 : [0.03665191429188092, -0.1286556991470106] : [7.800000000000001, -0.8] : [0.031415926535897934, -0.08975979010256553]
0.22300148010253906 : [0.037699111843077525, -0.11369573412991633] : [7.4, -0.2] : [0.06806784082777885, -0.10471975511965977]
0.22223329544067383 : [0.037699111843077525, -0.11369573412991633] : [7.4, -0.2] : [0.08377580409572781, -0.08975979010256553]
0.2218034267425537 : [0.030892327760299636, -0.0942477796076938] : [6.1000000000000005, -0.2] : [0.07330382858376183, -0.08975979010256553]
0.2214677333831787 : [0.030892327760299636, -0.0942477796076938] : [6.1000000000000005, -0.2] : [0.06283185307179587, -0.08975979010256552]
0.22181439399719238 : [0.03926990816987242, -0.10023176561453151] : [7.1000000000000005, 0.4] : [0.06806784082777885, -0.10471975511965977]
0.2220911979675293 : [0.03926990816987242, -0.10023176561453151] : [7.1000000000000005, 0.4] : [0.12042771838760874, -0.10471975511965978]
0.2230832576751709 : [0.0460766922526503, -0.09275178310598438] : [7.5, 1.3] : [0.0890117918517108, -0.10471975511965981]
0.22601056098937988 : [0.0460766922526503, -0.09275178310598438] : [7.5, 1.3] : [0.07853981633974483, -0.10471975511965977]
0.22214198112487793 : [0.05497787143782139, -0.09125578660427494] : [8.3, 2.2] : [0.06806784082777885, -0.10471975511965977]
0.22123360633850098 : [0.05497787143782139, -0.09125578660427494] : [8.3, 2.2] : [0.05759586531581287, -0.10471975511965977]
0.22189712524414062 : [0.058119464091411166, -0.09125578660427494] : [8.6, 2.5] : [0.06806784082777885, -0.10471975511965977]
0.22222518920898438 : [0.058119464091411166, -0.09125578660427494] : [8.6, 2.5] : [0.03665191429188092, -0.10471975511965978]
0.22315311431884766 : [0.058643062867009474, -0.09873576911282209] : [8.9, 2.3000000000000003] : [0.047123889803846894, -0.10471975511965977]
0.22438573837280273 : [0.058643062867009474, -0.09873576911282209] : [8.9, 2.3000000000000003] : [0.031415926535897934, -0.08975979010256553]
0.22417998313903809 : [0.05759586531581287, -0.10471975511965977] : [9.0, 2.0] : [0.03665191429188092, -0.10471975511965978]
0.22292542457580566 : [0.05759586531581287, -0.10471975511965977] : [9.0, 2.0] : [0.031415926535897934, -0.08975979010256553]
0.2239091396331787 : [0.05183627878423158, -0.0942477796076938] : [8.1, 1.8] : [0.020943951023931952, -0.08975979010256552]
0.22515583038330078 : [0.05183627878423158, -0.0942477796076938] : [8.1, 1.8] : [0.010471975511965976, -0.08975979010256552]
0.22720050811767578 : [0.052883476335428184, -0.09723977261111266] : [8.3, 1.8] : [0.010471975511965976, -0.08975979010256552]
0.2230393886566162 : [0.052883476335428184, -0.09723977261111266] : [8.3, 1.8] : [0.0, -0.08975979010256553]
0.22328519821166992 : [0.034557519189487726, -0.10172776211624095] : [6.7, -0.1] : [0.0, -0.08975979010256553]
0.22289109230041504 : [0.034557519189487726, -0.10172776211624095] : [6.7, -0.1] : [0.010471975511965976, -0.08975979010256552]
0.22434115409851074 : [0.02199114857512855, -0.10771174812307863] : [5.7, -1.5] : [0.031415926535897934, -0.08975979010256553]
0.22526121139526367 : [0.02199114857512855, -0.10771174812307863] : [5.7, -1.5] : [0.020943951023931952, -0.08975979010256552]
0.22379708290100098 : [0.01466076571675237, -0.08975979010256553] : [4.4, -1.6] : [0.020943951023931952, -0.08975979010256552]
0.22339463233947754 : [0.01466076571675237, -0.08975979010256553] : [4.4, -1.6] : [0.010471975511965976, -0.08975979010256552]
0.22387194633483887 : [0.018325957145940458, -0.09723977261111265] : [5.0, -1.5] : [0.010471975511965976, -0.08975979010256552]
0.22216510772705078 : [0.018325957145940458, -0.09723977261111265] : [5.0, -1.5] : [0.0, -0.08975979010256553]
0.22532153129577637 : [0.01832595714594046, -0.0942477796076938] : [4.9, -1.4000000000000001] : [0.0, -0.08975979010256553]
0.22356724739074707 : [0.01832595714594046, -0.0942477796076938] : [4.9, -1.4000000000000001] : [0.010471975511965976, -0.08975979010256552]
0.2225017547607422 : [0.01047197551196598, -0.08676779709914668] : [3.9000000000000004, -1.9000000000000001] : [0.05235987755982988, -0.08975979010256552]
0.22123432159423828 : [0.01047197551196598, -0.08676779709914668] : [3.9000000000000004, -1.9000000000000001] : [0.10995574287564278, -0.10471975511965978]
0.22226977348327637 : [0.009424777960769381, -0.08975979010256553] : [3.9000000000000004, -2.1] : [0.07853981633974483, -0.07479982508547127]
0.22268414497375488 : [0.009424777960769381, -0.08975979010256553] : [3.9000000000000004, -2.1] : [0.0, -0.029919930034188507]
0.22298884391784668 : [0.017278759594743866, -0.10322375861795036] : [5.1000000000000005, -1.8] : [0.0, 0.0]
0.22234416007995605 : [0.017278759594743866, -0.10322375861795036] : [5.1000000000000005, -1.8] : [0.0, 0.0]
0.2238318920135498 : [0.023561944901923454, -0.0942477796076938] : [5.4, -0.9] : [0.0, 0.0]
0.2252509593963623 : [0.023561944901923454, -0.0942477796076938] : [5.4, -0.9] : [0.0, 0.0]
0.22304654121398926 : [0.009424777960769381, -0.038895909044445065] : [2.2, -0.4] : [0.0, 0.0]
0.22350764274597168 : [0.009424777960769381, -0.038895909044445065] : [2.2, -0.4] : [0.0, 0.0]
0.22353053092956543 : [-0.0005235987755982989, 0.004487989505128277] : [-0.2, 0.1] : [0.0, 0.0]
0.2240281105041504 : [-0.0005235987755982989, 0.004487989505128277] : [-0.2, 0.1] : [0.0, 0.0]
0.22290778160095215 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22219014167785645 : [-0.0005235987755982989, 0.0014959965017094256] : [-0.1, 0.0] : [0.0, 0.0]
0.22348690032958984 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22293448448181152 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22172331809997559 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22150683403015137 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22133827209472656 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22232651710510254 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22326970100402832 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22204279899597168 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22134113311767578 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22365045547485352 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2218461036682129 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22138524055480957 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22327113151550293 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22348999977111816 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2218031883239746 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22279691696166992 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2224431037902832 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22342967987060547 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22239422798156738 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22263526916503906 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22238588333129883 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22315764427185059 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22266888618469238 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22238969802856445 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22150158882141113 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2242577075958252 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22301459312438965 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22187423706054688 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2214818000793457 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22288084030151367 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22268939018249512 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2223358154296875 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22199678421020508 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22272872924804688 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22337841987609863 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22472500801086426 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22394013404846191 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22202062606811523 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22402048110961914 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2226414680480957 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22319269180297852 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22269487380981445 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22312521934509277 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22159314155578613 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22224688529968262 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2236928939819336 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22226834297180176 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22299957275390625 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22369170188903809 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22315430641174316 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2233741283416748 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22171854972839355 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2225792407989502 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22189831733703613 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22270607948303223 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22195672988891602 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2221686840057373 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22227048873901367 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2228391170501709 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22179222106933594 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22261571884155273 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22197198867797852 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22424888610839844 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2223670482635498 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22280120849609375 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2214369773864746 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2213129997253418 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22242474555969238 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22374582290649414 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2222752571105957 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22251081466674805 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22341275215148926 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22200655937194824 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22244524955749512 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22266054153442383 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22343993186950684 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22385787963867188 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22266554832458496 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22235321998596191 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22170782089233398 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2221848964691162 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2234492301940918 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22123432159423828 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22254729270935059 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22231411933898926 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22232270240783691 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22333884239196777 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22291851043701172 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22315168380737305 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.22120928764343262 : [0.0, 0.0] : [0.0, 0.0] : [0.0, 0.0]
0.2228379249572754 : [0.0, 0.0] : [0.0, 0.0] : [0.005235987755982988, -0.014959965017094254]
0.22275590896606445 : [0.0, 0.0] : [0.0, 0.0] : [0.015707963267948963, -0.014959965017094254]
0.2239069938659668 : [0.0, 0.0] : [0.0, 0.0] : [0.06283185307179587, -0.02991993003418852]
0.22463440895080566 : [0.0, 0.0] : [0.0, 0.0] : [0.06283185307179585, -0.059839860068377014]
0.22376132011413574 : [0.0020943951023931957, -0.0029919930034188504] : [0.30000000000000004, 0.1] : [0.06283185307179585, -0.059839860068377014]
0.22285866737365723 : [0.0020943951023931957, -0.0029919930034188504] : [0.30000000000000004, 0.1] : [0.06283185307179585, -0.059839860068377014]
0.2223656177520752 : [0.015707963267948967, -0.008975979010256551] : [1.8, 1.2000000000000002] : [0.06283185307179585, -0.059839860068377014]
0.22201895713806152 : [0.015707963267948967, -0.008975979010256551] : [1.8, 1.2000000000000002] : [0.06283185307179585, -0.059839860068377014]
0.22577762603759766 : [0.06806784082777885, -0.06283185307179584] : [8.6, 4.4] : [0.06806784082777885, -0.07479982508547127]
0.22373509407043457 : [0.06806784082777885, -0.06283185307179584] : [8.6, 4.4] : [0.06806784082777885, -0.10471975511965977]
0.2221987247467041 : [0.05916666164260777, -0.04936788455641105] : [7.300000000000001, 4.0] : [0.11519173063162574, -0.08975979010256555]
0.22405338287353516 : [0.05916666164260777, -0.04936788455641105] : [7.300000000000001, 4.0] : [0.12042771838760874, -0.10471975511965978]
0.22779107093811035 : [0.06492624817418906, -0.06582384607521474] : [8.4, 4.0] : [0.09948376736367678, -0.10471975511965977]
0.22262024879455566 : [0.06492624817418906, -0.06582384607521474] : [8.4, 4.0] : [0.10995574287564278, -0.10471975511965978]
0.22337055206298828 : [0.08115781021773633, -0.046375891552992196] : [9.3, 6.2] : [0.10471975511965978, -0.08975979010256552]
0.22459006309509277 : [0.08115781021773633, -0.046375891552992196] : [9.3, 6.2] : [0.08377580409572781, -0.08975979010256553]
0.22478795051574707 : [0.08063421144213803, -0.06582384607521473] : [9.9, 5.5] : [0.07330382858376183, -0.08975979010256553]
0.22175264358520508 : [0.08063421144213803, -0.06582384607521473] : [9.9, 5.5] : [0.07330382858376183, -0.08975979010256553]
